mes,data,descricao,valor,saldo
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,87347.57
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,87664.7
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,87981.83
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,88298.96
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,88616.09
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,88933.22
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,89250.35
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,89567.48
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,89884.61
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,90201.74
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,90518.87
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,90836.0
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,91153.13
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,91470.26
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,91787.39
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,92104.52
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,92421.65
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,92738.78
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,93055.91
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,93373.04
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,93690.17
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,94007.3
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,94324.43
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,94641.56
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,94958.69
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,95275.82
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,95592.95
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,95910.08
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,96227.21
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,96544.34
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,96861.47
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,97178.6
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,97495.73
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,97812.86
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,98129.99
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,98447.12
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,98764.25
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,99081.38
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,99398.51
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,99715.64
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,100032.77
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,100349.9
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,100667.03
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,100984.16
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,101301.29
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,101618.42
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,101935.55
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,102252.68
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,102569.81
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,102886.94
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,103204.07
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,103521.2
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,323.23,103844.43
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,323.23,104167.66
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,323.23,104490.89
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,329.33,104820.22
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,329.33,105149.55
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,335.43,105484.98
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,335.43,105820.41
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,335.43,106155.84
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,335.43,106491.27
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,341.53,106832.8
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,356.52,107189.32
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,372.82,107562.14
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,374.3,107936.44
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,383.19,108319.63
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,392.08,108711.71
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,392.08,109103.79
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,392.08,109495.87
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,404.98,109900.85
2025-11,25/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,513.42,110414.27
2025-11,25/11/25,FORNECEDOR / PRESTADOR DE SERVIÇOS,18571.88,91842.39
2025-11,26/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,323.95,92166.34
2025-11,26/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,323.95,92490.29
2025-11,26/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,323.95,92814.24
2025-11,26/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,323.95,93138.19
2025-11,26/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,323.95,93462.14
2025-11,26/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,323.95,93786.09
2025-11,26/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,323.95,94110.04
2025-11,26/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,323.95,94433.99
2025-11,26/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,323.95,94757.94
2025-11,26/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,323.95,95081.89
2025-11,26/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,323.95,95405.84
2025-11,26/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,323.95,95729.79
2025-11,26/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,336.43,96066.22
2025-11,26/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,338.57,96404.79
2025-11,26/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,342.65,96747.44
2025-11,26/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,342.65,97090.09
2025-11,26/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,348.88,97438.97
2025-11,26/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,355.1,97794.07
2025-11,26/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,355.1,98149.17
2025-11,26/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,360.18,98509.35
2025-11,26/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,400.52,98909.87
2025-11,26/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,400.52,99310.39
2025-11,26/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,413.67,99724.06
2025-11,26/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,419.62,100143.68
2025-11,26/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,445.39,100589.07
2025-11,26/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,453.19,101042.26
2025-11,26/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,463.25,101505.51
2025-11,26/11/25,FORNECEDOR / PRESTADOR DE SERVIÇOS,100.0,101405.51
2025-11,26/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,470.7,100934.81
2025-11,26/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,522.97,100411.84
2025-11,26/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,845.5,99566.34
2025-11,26/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,1290.5,98275.84
2025-11,26/11/25,Honorarios de Cobranças Jurídicas Ref. a prestação de conta 11/2Unidade XXX,506.33,97769.51
2025-11,27/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,324.05,98093.56
2025-11,27/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,324.05,98417.61
2025-11,27/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,324.05,98741.66
2025-11,27/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,324.05,99065.71
2025-11,27/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,324.05,99389.76
2025-11,27/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,330.27,99720.03
2025-11,27/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,342.76,100062.79
2025-11,27/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,342.76,100405.55
2025-11,27/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,360.54,100766.09
2025-11,27/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,391.53,101157.62
2025-11,28/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,324.15,101481.77
2025-11,28/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,342.87,101824.64
2025-11,28/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,364.45,102189.09
2025-11,28/11/25,MOVIMENTAÇÃO PESSOA FÍSICA,367.62,102556.71
2025-11,28/11/25,FORNECEDOR / PRESTADOR DE SERVIÇOS,99.0,102457.71
2025-11,28/11/25,Feira Elisete C,50.0,102507.71
2025-11,30/11/25,Rendimento de Aplicação C,554.53,103062.24
2025-09,01/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,324.35,87825.19
2025-09,01/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,324.35,88149.54
2025-09,01/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,324.35,88473.89
2025-09,01/09/25,Despesas Bancarias DÉBITO PACOTE SERVIÇOS Unidade XXX,44.74,88429.15
2025-09,02/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,324.45,88753.6
2025-09,02/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,324.45,89078.05
2025-09,02/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,324.45,89402.5
2025-09,02/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,324.45,89726.95
2025-09,02/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,324.45,90051.4
2025-09,02/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,324.45,90375.85
2025-09,02/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,355.65,90731.5
2025-09,02/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,440.73,91172.23
2025-09,02/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,4200.0,86972.23
2025-09,03/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,324.75,87296.98
2025-09,03/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,324.75,87621.73
2025-09,03/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,327.85,87949.58
2025-09,03/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,330.97,88280.55
2025-09,03/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,383.3,88663.85
2025-09,03/09/25,FORNECEDOR / PRESTADOR DE SERVIÇOS,4200.0,84463.85
2025-09,04/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,324.85,84788.7
2025-09,04/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,324.85,85113.55
2025-09,05/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,324.95,85438.5
2025-09,05/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,324.95,85763.45
2025-09,05/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,324.95,86088.4
2025-09,05/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,324.95,86413.35
2025-09,05/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,178.99,86234.36
2025-09,08/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,325.05,86559.41
2025-09,08/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,337.64,86897.05
2025-09,08/09/25,FORNECEDOR / PRESTADOR DE SERVIÇOS,33.18,86863.87
2025-09,08/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,460.8,86403.07
2025-09,09/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,325.15,86728.22
2025-09,09/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,325.15,87053.37
2025-09,09/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,325.15,87378.52
2025-09,09/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,325.15,87703.67
2025-09,09/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,250.0,87360.67
2025-09,09/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,250.0,87110.67
2025-09,09/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,335.17,86775.5
2025-09,10/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,325.45,70015.35
2025-09,10/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,325.45,70340.8
2025-09,10/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,356.75,70697.55
2025-09,11/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,331.77,71029.32
2025-09,11/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,815.61,71844.93
2025-09,11/09/25,FORNECEDOR / PRESTADOR DE SERVIÇOS,2801.31,69043.62
2025-09,11/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,3104.0,65939.62
2025-09,12/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,66256.75
2025-09,12/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,66573.88
2025-09,12/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,66891.01
2025-09,12/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,67208.14
2025-09,12/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,67525.27
2025-09,12/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,67842.4
2025-09,12/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,68159.53
2025-09,12/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,68476.66
2025-09,12/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,68793.79
2025-09,12/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,69110.92
2025-09,12/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,69428.05
2025-09,12/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,69745.18
2025-09,12/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,70062.31
2025-09,12/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,70379.44
2025-09,12/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,70696.57
2025-09,12/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,71013.7
2025-09,12/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,71330.83
2025-09,12/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,71647.96
2025-09,12/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,71965.09
2025-09,12/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,72282.22
2025-09,12/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,72599.35
2025-09,12/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,72916.48
2025-09,12/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,73233.61
2025-09,12/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,73550.74
2025-09,12/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,73867.87
2025-09,12/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,74185.0
2025-09,12/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,74502.13
2025-09,12/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,74819.26
2025-09,12/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,75136.39
2025-09,12/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,75453.52
2025-09,12/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,75770.65
2025-09,12/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,76087.78
2025-09,12/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,76404.91
2025-09,12/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,76722.04
2025-09,12/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,77039.17
2025-09,12/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,77356.3
2025-09,12/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,77673.43
2025-09,12/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,77990.56
2025-09,12/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,78307.69
2025-09,12/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,78624.82
2025-09,12/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,78941.95
2025-09,12/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,79259.08
2025-09,12/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,323.23,79582.31
2025-09,12/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,323.23,79905.54
2025-09,12/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,323.23,80228.77
2025-09,12/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,325.65,80554.42
2025-09,12/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,325.65,80880.07
2025-09,12/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,329.33,81209.4
2025-09,12/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,329.33,81538.73
2025-09,12/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,335.43,81874.16
2025-09,12/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,335.43,82209.59
2025-09,12/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,335.43,82545.02
2025-09,12/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,341.53,82886.55
2025-09,12/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,347.63,83234.18
2025-09,12/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,356.52,83590.7
2025-09,12/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,404.98,83995.68
2025-09,12/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,417.88,84413.56
2025-09,12/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,430.78,84844.34
2025-09,15/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,85161.47
2025-09,15/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,85478.6
2025-09,15/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,85795.73
2025-09,15/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,86112.86
2025-09,15/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,86429.99
2025-09,15/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,325.75,86755.74
2025-09,15/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,329.33,87085.07
2025-09,15/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,329.33,87414.4
2025-09,15/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,341.53,87755.93
2025-09,15/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,356.52,88112.45
2025-09,15/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,374.3,88486.75
2025-09,15/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,374.3,88861.05
2025-09,15/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,374.3,89235.35
2025-09,15/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,441.44,88793.91
2025-09,15/09/25,Mercado Lucien Wanderley - Ref. 28 a 31/08/2025. C,138.45,88932.36
2025-09,16/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,89249.49
2025-09,16/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,89566.62
2025-09,16/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,89883.75
2025-09,16/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,90200.88
2025-09,16/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,90518.01
2025-09,16/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,90835.14
2025-09,16/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,91152.27
2025-09,16/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,91469.4
2025-09,16/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,91786.53
2025-09,16/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,323.23,92109.76
2025-09,16/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,329.33,92439.09
2025-09,16/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,329.33,92768.42
2025-09,16/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,149.0,92619.42
2025-09,16/09/25,FORNECEDOR / PRESTADOR DE SERVIÇOS,1195.98,91423.44
2025-09,16/09/25,FORNECEDOR / PRESTADOR DE SERVIÇOS,3143.56,88279.88
2025-09,16/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,4950.0,83329.88
2025-09,17/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,83647.01
2025-09,17/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,83964.14
2025-09,17/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,84281.27
2025-09,17/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,84598.4
2025-09,17/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,84915.53
2025-09,17/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,85232.66
2025-09,17/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,85549.79
2025-09,17/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,85866.92
2025-09,17/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,86184.05
2025-09,17/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,86501.18
2025-09,17/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,86818.31
2025-09,17/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,87135.44
2025-09,17/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,87452.57
2025-09,17/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,87769.7
2025-09,17/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,88086.83
2025-09,17/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,88403.96
2025-09,17/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,88721.09
2025-09,17/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,89038.22
2025-09,17/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,89355.35
2025-09,17/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,89672.48
2025-09,17/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,89989.61
2025-09,17/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,90306.74
2025-09,17/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,90623.87
2025-09,17/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,90941.0
2025-09,17/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,91258.13
2025-09,17/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,91575.26
2025-09,17/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,91892.39
2025-09,17/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,92209.52
2025-09,17/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,92526.65
2025-09,17/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,92843.78
2025-09,17/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,93160.91
2025-09,17/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,93478.04
2025-09,17/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,93795.17
2025-09,17/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,94112.3
2025-09,17/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,94429.43
2025-09,17/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,94746.56
2025-09,17/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,323.23,95069.79
2025-09,17/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,326.15,95395.94
2025-09,17/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,326.15,95722.09
2025-09,17/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,326.15,96048.24
2025-09,17/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,326.15,96374.39
2025-09,17/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,326.15,96700.54
2025-09,17/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,326.15,97026.69
2025-09,17/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,326.15,97352.84
2025-09,17/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,326.15,97678.99
2025-09,17/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,329.33,98008.32
2025-09,17/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,335.43,98343.75
2025-09,17/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,335.43,98679.18
2025-09,17/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,341.53,99020.71
2025-09,17/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,341.53,99362.24
2025-09,17/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,347.63,99709.87
2025-09,17/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,365.41,100075.28
2025-09,17/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,383.19,100458.47
2025-09,17/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,383.19,100841.66
2025-09,17/09/25,MOVIMENTAÇÃO PESSOA FÍSICA,392.08,101233.74
